Name,Address,Phone,Website,Rating,Pricing,Description,Tags,Images,Latitude,Longitude
 Bolero,"6920 Macleod Trail S, Calgary, AB T2H 0L3",(403) 259-3119,https://www.opentable.ca/bolero?corrid=0bf203df-b92d-4b12-ae50-b85edcc3f035&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,4.4,0.75,Amazing food and service! Will come back next time we're in town!,"Brazilian,Calgary","['https://s1.qwant.com/thumbr/338x450/3/0/5eb96e7fd35bd2900b156880ed7d3540ccb27a260476d9ce7a8fee0290e411/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.wFZ1U5LhSveoyqA9sEUavwAAAA%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x302/e/a/46b916a2e70f12eb3d688ebc80def9c71245cde7eeeccc603c6b1b8f92ae25/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.eOxnDcx2dvifM5HfHVWYoAHaEu%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x474/1/4/fa75f68edf3fcdf97468812af95f7b780c4267b7d5b5fced14732a2f4879a4/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.LEfjOSj4LOUPqDOly21yywHaHa%26pid%3DApi&q=0&b=1&p=0&a=0']",50.9832926,-114.0722333
 Cibo Centre St,"2220 Centre St N, Calgary, AB T2E 2T5",(403) 276-2030,https://www.opentable.ca/r/cibo-centre-st-calgary?corrid=0bf203df-b92d-4b12-ae50-b85edcc3f035&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,3.7,0.75,"I has a pepperoni pizza with cooked tomatoes and fresh cooked peppers.  VERY tasty.  My husband had the veal parmigiana which was equally tasty.
Thank you to the chef and waitress for a great experience.  Leona","Italian,Calgary","['https://s1.qwant.com/thumbr/474x474/1/6/50096d83a0fc8a3c095d9fe098598ca599d1b04bfef758a71a794e02f2e26e/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.2ikLWBdvccb7vFyg4NhcBQHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x346/3/4/30e4281d0a245791aa10390cbc63f3e8ea94e813ab622ffd28b3fde04219a7/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.7uBmihqZ5q3bLmTkCPyhlwHaFa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x554/4/6/3e6091ca67d4f9d4264020a60f761bc2876c2122c935e7826df2c547dbdb29/th.jpg?u=https%3A%2F%2Ftse4.explicit.bing.net%2Fth%3Fid%3DOIP.pqwxd8wTysVVlbstol88XgHaIq%26pid%3DApi&q=0&b=1&p=0&a=0']",51.0668575,-114.0625095
 Bazille â Nordstrom Chinook Centre,"6455 Macleod Trail SW, Calgary, AB T2H 0K8",(587) 291-2010,https://www.opentable.ca/bazille-nordstrom-chinook-centre?corrid=0bf203df-b92d-4b12-ae50-b85edcc3f035&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,4,0.5,"Great food, great service","Contemporary,American,Calgary","['https://s2.qwant.com/thumbr/474x474/6/f/d688c227cdb9374d21976ad20566f68043c683158995a563d04c1e2272a9c5/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.RYN7FWg593tRplF7we3yMwHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x474/1/7/4b67860f20b4798f3a5c8bf7348b0b2bdbcc9659221847747fccb27b3b0137/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.2QpMCb95trGZNUQ8_tvilwHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x632/d/4/28304557bb458c8b01086c6e1e1a08d0b35321e33504bd9e85838fb2fabb00/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.4bDCJp3ohn8S2FkeTthXoAHaJ4%26pid%3DApi&q=0&b=1&p=0&a=0']",50.9974983,-114.0736864
 Fionn MacCool's - Calgary Beltline,"1249 11 Ave SW, Calgary, AB T3C 0M4",(587) 774-4411,https://www.opentable.ca/r/fionn-maccools-calgary-beltline-calgary?corrid=0bf203df-b92d-4b12-ae50-b85edcc3f035&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,3.5,0.5,We joined Fionnâs for their St.Patrickâs Day celebration!  The atmosphere was alive and the staff were friendly and responsive.  The fish and chips were on point!   Looking forward to going again soon!,"Irish,Calgary","['https://s2.qwant.com/thumbr/474x355/6/9/a2cccd37648dd268096421f242a9a4efd9c07c8469f2ddaced236d6815538b/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.S6sk5OrCFFy0VoOfIZqnUQHaFj%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x316/b/2/31c834e8774aedcfee54073d070f0860906e48d6ffe1fa37f6ac763f83c3e4/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.h3IT6f2ymYcR9qulFE6O8QHaE8%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x316/d/e/b6a0927d21b2312224500ed6ab9ebdb35681dee87bd05e180f60804c9b514b/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.bE1z1soPH90KpDcRCmMxzAHaE8%26pid%3DApi&q=0&b=1&p=0&a=0']",51.0429805,-114.0911056
 Milestones Grill + Bar - Calgary - Market Mall,"3625 Shaganappi Trail NW, Calgary, AB T3A 0E2",(403) 247-3792,https://www.opentable.ca/r/milestones-grill-and-bar-calgary-market-mall-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,3,0.5,Hi everything was good thanks Renee the bartender was nice and polite and rest of the staff too,"Global,International,Calgary","['https://s1.qwant.com/thumbr/474x474/2/3/37ece1acaad3a94f20af8e894240b23e377cb40ae553bd3171730742bce9c7/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.mQYrTZ4wIaujQjGW5M3R7QHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x474/e/6/b0ad9a8c066e0d314ee1781b3d0542ab4847871a1bcf7a48e487f3817b2f15/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.NSp5u6FnRMLG0abqa7srbgHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x379/5/3/00bef38c6ed901a00fd3d51d33fffd9ae88ae2efeae811dd297295d51170d9/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.LKy8RYlgiKb2lWSjvZjSEQHaF7%26pid%3DApi&q=0&b=1&p=0&a=0']",51.08468645,-114.1553522
 Chop Steakhouse & Bar - Barlow,"33 Hopewell Way NE, Calgary, AB T3J 4V7",(403) 736-3333,https://www.opentable.ca/chop-steakhouse-and-bar-barlow?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,4.5,0.75,Great time! Thanks for a delicious meal. Would recommend the prime rib!,"Steakhouse,Calgary","['https://s1.qwant.com/thumbr/474x226/3/0/8004d72a5d7118b6c9b94e8385d7c62f63453cb356bd91bcf90bb5f0dcc456/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.yqgMsA8q7fyVwfXjbbRBdAHaDi%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x355/b/e/803c3d7d592557d9bf6664a6ee21e6342fd901cfd0fefbe585ed84dd7c4004/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.krv9A7HybY70zLKWoVXyDQHaFj%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x266/5/e/dc072f31d4c48b2d7d43d21c0306c3b589af48ff7775c20cd0bac2ba30b4e1/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.LqVhdIZWGCiCR6RbGVWD7wHaEK%26pid%3DApi&q=0&b=1&p=0&a=0']",51.0951313,-113.9985312
 LeVilla Restaurant,"404-1851 Sirocco Dr SW, Calgary, AB T3H 2Y3",(403) 217-9699,https://www.opentable.ca/levilla-restaurant?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,4.5,0.75,Excellent service and delicious food at reasonable prices.,"Steakhouse,Aspen,Strathcona,West,Springs","['https://s1.qwant.com/thumbr/474x354/2/d/d2aa08f81f0a83b145567bc1e6e3b68f8ac5466e26621190e1ecb7c33fcdeb/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.huVPjIYEMWk8x-1Rj6dxCwHaFi%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/208x208/2/8/eb4c32193fbb1511416e0210ebfdbb323a3c092b74fe3b4c13182da4e00ece/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.cf4dUgyLVWTMULi1QjhurQAAAA%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/320x320/8/4/0f71b5fef7a371f995b5bbec08a414d52a169fc3a2b53248b0541c0177bc0a/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.r_RlGMSKrd2VM3Vz-ks3YgAAAA%26pid%3DApi&q=0&b=1&p=0&a=0']",51.0371598,-114.1674724
 The Canadian Brewhouse - University District,"3953 University Ave NW, Calgary, AB T3B 6K3",(587) 943-4470,https://www.opentable.ca/r/the-canadian-brewhouse-university-district-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,3.5,0.5,Beautiful outdoor patio overlooking the university district and downtown Calgary. Service is friendly and courteous. Food choices are good for pub atmosphere and reasonable choices for beers on tap.,"Sports,Bar,Calgary","['https://s1.qwant.com/thumbr/474x355/1/2/9a83616d404e1bdaa1f841957d73d4121bbcaba83abd872c25c9e464f99403/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.P_niyDQwenmcDjwYCcbwPQHaFj%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x354/a/9/b203f5da7137309383b14ce5b9e0dcf680cd2cdf7ab9076b1ae7852ae94331/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.FObLAQU1kcJLEjZtpbrRNAHaFi%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x316/5/1/8fb7180944f5d18a35f429488d8e81659271a1e6422d045de73039154a4e04/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.Sew8HE28bOOAefYJTsQ6ZgHaE8%26pid%3DApi&q=0&b=1&p=0&a=0']",51.0781929,-114.144527
 Original Joe's - Marda Loop,"2047 34 Ave SW, Calgary, AB T2T 2C4",(403) 242-4040,https://www.opentable.ca/r/original-joes-marda-loop-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,3.8,0.5,Excellent food as always. Service was friendly and quick too!,"Burgers,Mission","['https://s2.qwant.com/thumbr/474x474/4/a/ff542e56ef0afb4bda5baa70a4926630c80f2292218bae7d1cdfbb707d4267/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.zWWbupI1Qw18XLYOo9tn5gHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x474/e/7/ab3302fc384d3b1d37d21e4363731b870b4284d31313c58fe6c5992f35c7a3/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.1dNvM_ymLnT473xzKabIyQHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x474/d/7/2bece66e74db4d86cc14d293536898ea1d3698970654da134084dae8659d8d/th.jpg?u=https%3A%2F%2Ftse4.explicit.bing.net%2Fth%3Fid%3DOIP.pxkCTNYnQeUctEPKfGFXbQHaHa%26pid%3DApi&q=0&b=1&p=0&a=0']",51.02299125,-114.1090372
 Moxies - Barlow,"29 Hopewell Way NE, Calgary, AB T3J 4V7",(403) 291-4636,https://www.opentable.ca/r/moxies-barlow-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,2,0.5,"This was a last-minute decision to eat here. Checked out OpenTable and Moxies was available. The atmosphere was great, food was delicious, and our server was perfect. Everything was good, and we will definitely be back!","Contemporary,American,Calgary","['https://s1.qwant.com/thumbr/474x248/9/f/46509ce89b3f3168e2200cdc32f15dcf5e43d2caa4fd6942f88fcb4d5ea4f3/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.d8FGdE4aR2Kp0h7IeSgQNgHaD4%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x172/b/9/f552ecf393abe583247477245f9f502eeb063ea0127f909634ab6ae5c51eb2/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.9CiQ7zwwU-6BH_74ssx-FwHaCs%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x172/2/8/cc56e6d45a9ce5d066cc9951b358cb233abee3a4b45efa39579ebf1eb24153/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.Uk7XeBg6W--YgmtAjDlhVQHaCs%26pid%3DApi&q=0&b=1&p=0&a=0']",51.0951313,-113.9985312
 Pasquales on MacLeod,"6806 Macleod Trail, Calgary, AB T2H 0L3",(403) 252-0553,https://www.opentable.ca/pasquales-on-macleod?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,3.3,0.5,"When I mark the lowest bar for noise level, I mean it is a quiet restaurant. This is a place that you can enjoy conversation at your table. Of course the food is excellent, always.","Italian,Calgary","['https://s2.qwant.com/thumbr/474x338/7/6/fbfaeb05e8885e2646c9d3951c69b331d6052a850fb5b81e6d271f3dee7b03/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.g8DFjl3-j5mXge8bmEXlvgHaFS%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x474/1/6/c3178fd50324e850312157179b1a2f07411b783cd9004cb7829252425ec9b3/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.6Ritt9ZbC7GhofsJwmLEIAHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x474/d/1/4c462123a2330bb0fdccd2e15c7345f3c54142188f9b527f2c3519d67c9087/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.4aGznRtKFu0CWNxkJMbWdgHaHa%26pid%3DApi&q=0&b=1&p=0&a=0']",50.9928768,-114.0708216
 The Canadian Brewhouse - Northgate,"425 36 St NE, Calgary, AB T2A 6K3",(403) 351-0513,https://www.opentable.ca/r/the-canadian-brewhouse-northgate-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,4.2,0.5,"Amazing service, food, atmosphere . Love this place. Thank you so much for accommodating our hockey team . We all had a blast .","Sports,Bar,Calgary","['https://s2.qwant.com/thumbr/474x315/4/3/74e18c921900fd88608a2be6f2c4650d33000d0e8ad3d1ac8a020dc074edf6/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.N4PjjD4Kg25lkv2Mx0J_ygHaE7%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x266/5/f/63eeaa92f9832ea2181a6deb41df7680a84d001e17eaeb921cef135c830a96/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.UW3w82FhNcSuqyYrVPO5uwHaEK%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x256/2/8/9f328f7c14cc458293ee994c7c35a2b2466c70dc8f55330dd03f730875c687/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.QFXVEZgtpi2JA13NZzD_xgHaEA%26pid%3DApi&q=0&b=1&p=0&a=0']",51.05503,-113.9826244
 Tomahawk Kitchen & Barnew,"9823 Macleod Trail SW, Calgary, AB T2J 0P6",(403) 475-4295,https://www.opentable.ca/r/tomahawk-kitchen-and-bar-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,3.8,0.75,Tried the 25% off chef favorites - lobster ravioli .. nicely done and well presented,"Steakhouse,Willow,Park","['https://s2.qwant.com/thumbr/474x474/5/4/4201d6995bee2362749548da57b65f6e019a7a44fc98adc3dc31f705a41c48/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.IGeK92MOV8oHYt4svGZ8yQHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x474/b/b/65d65281b17dffafd54ac6045197d09c4e9f43991273fefd9bb9ca80363cdb/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.vT_dbyVE5EyoiHHCDV050AHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x316/2/7/4545bebcbb8447191e4676c41929440bc68fbbe4d1a99aa972370d8e85d419/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.1er9SjSFhjH4r9KIX80sZwHaE8%26pid%3DApi&q=0&b=1&p=0&a=0']",50.9862542,-114.071261
 Original Joe's - Calgary - Macleod,"7403 Macleod Trail SW, Calgary, AB T2H 0L8",(403) 454-1801,https://www.opentable.ca/r/original-joes-calgary-macleod-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,3,0.5,Food was ok.  Not bad but I feel it isn't as good as it once was.  Covid changed things.,"Burgers,Calgary","['https://s2.qwant.com/thumbr/474x315/5/0/d9076ff7e69d0525e90bca4fcf379bb655dfd984708b2826f3f6654a4d1771/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.EQa7VoTBpQNKLFszkLOtpgHaE7%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x248/8/8/895ca19d8236de49ccdeefe5c3b34ad486d870d1fef021908d59b800d849d2/th.jpg?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.0qmXE-K6dULPw4gQ5py89wHaD4%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x474/4/2/d11c4273cc71b638e01a581b552ee1d99a673e61ed5eb445476258d14ee0a3/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.y5545tRR7HN95gkeoOx5zAHaHa%26pid%3DApi&q=0&b=1&p=0&a=0']",50.9855702,-114.0712342
 Cineplex Cinema University District & VIP,"3953 University Ave NW #250, Calgary, AB T3B 6K3",(587) 315-6410,https://www.opentable.ca/r/cineplex-cinema-university-district-and-vip-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,4.7,0.75,Waitresses still learning but helpful and food was ordinary but good.  Entertainment nice but a little loud     I didnât pay the bill so canât comment on the cost.,"American,Calgary","['https://s1.qwant.com/thumbr/474x314/0/7/5d48527a78933e2374e3f566cc26c6c39e136fd8472615e602890c579e3f16/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.QBGvzbtipBEJ6Ff45dhsVgHaE6%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x316/4/a/6f3c306dff13ef3e7c5446b04f9c674aea8860065943d5fd3febcfb1cc3bd7/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.fOvewyRb0aBlUqUPep6S7QHaE8%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x414/d/a/569c5bcc49da44fe58c79edb8407a6ffb6175b41706b770fb65d873ad70ee3/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.tRq3VGQOHsez3DdWQvhZggHaGe%26pid%3DApi&q=0&b=1&p=0&a=0']",51.0781929,-114.144527
 The Keg Steakhouse + Bar - Crowfoot,"130 Crowfoot Terrace NW, Calgary, AB T3G 4J8",(403) 208-0220,https://www.opentable.ca/r/the-keg-steakhouse-and-bar-crowfoot-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,4,0.75,"Our waiter (Daniel) was very helpful, friendly and kind. We had early reservations so noise level was low and we were in a booth. Weâll be back.","Steakhouse,Calgary","['https://s2.qwant.com/thumbr/474x474/5/5/bb23453edc6153d12ad3e71a5cfd330ffbdbd7dce875f9719f768069072c17/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.MGcvXPCjzN47XaNYIws8wQHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x474/e/b/d80b25cadc312663cb3bf2f58c54b1d8e8dca69dd702003180f55a6d28177f/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.CtJzWCYOVVHg31F_q9XZiwHaHa%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x315/7/0/5fcf0ce5136c95b03bb30c8257535dd826a0e41b125f63befd267f9d45de1f/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.gtmCGI2gKnki3yxGvqdo9gHaE7%26pid%3DApi&q=0&b=1&p=0&a=0']",51.12808115,-114.2034795
 MODERN STEAK - Southport Rd,"10606 Southport Rd SW, Calgary, AB T2W 3M5",(403) 300-1424,https://www.opentable.ca/r/modern-steak-southport-rd-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,5,0.75,"Our first time there, food was delicious, it was my wifeâs birthday meal, they gave us a complimentary dessert.

Will go back for those special occasions!","Steakhouse,Willow,Park","['https://s1.qwant.com/thumbr/474x244/a/a/00a2225b52b36de52207bc3daa41d1ab6f544e7ff5a7e5a73cc001830ec8a6/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.OxLmduNGbyNabhRs1V-JTAHaD0%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/400x105/e/b/da798855355163efc1997087afd130470fb8dbdc29438c1c8543b79077dadf/th.jpg?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.PGfV4J6Slc6U1MguDMDgdAAAAA%26pid%3DApi&q=0&b=1&p=0&a=0', '']",50.95821735,-114.0723112
 UNA Pizza + Wine - West Springs,"8529 Broadcast Ave SW, Calgary, AB T3H 4C7",(403) 453-1183,https://www.opentable.ca/r/una-pizza-and-wine-west-springs-calgary?corrid=5099b57a-ad63-4d68-a558-83d2738b30e5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2022-07-23T19%3A00%3A00,5,0.5,I love the food  here it never disappoints. The roasted cauliflower in brown butter tossed with a fresh herb creme fraiche is worth the trip! Servers are attentive without being intrusive.,"Pizzeria,Aspen,Strathcona,West,Springs","['https://s1.qwant.com/thumbr/474x711/2/2/9df46d75c5e5c2592987a0c96bebfbeccb4f5a88dc7579097533fdf19c1e08/th.jpg?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.JQq_3EaO9dTEqjwuMs-GRwHaLH%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s2.qwant.com/thumbr/474x711/e/8/5d941f34641081cecea886c7e96ed4943a5757de7a454e63826eaceb5817f7/th.jpg?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.Mg4_8AvCVVKzHMuotwh1DwHaLH%26pid%3DApi&q=0&b=1&p=0&a=0', 'https://s1.qwant.com/thumbr/474x711/9/e/47f9a9d27ee7ec31339d9398fb0dcb979fec8b8f0826625aca06a3399f83c3/th.jpg?u=https%3A%2F%2Ftse2.explicit.bing.net%2Fth%3Fid%3DOIP.PswNLCl8cQVocs7Tb25UNgHaLH%26pid%3DApi&q=0&b=1&p=0&a=0']",51.0647039,-114.2104267
